identifiantCandidat,genre,nationalite,serie,mentionAuBac,redoublementTerminale,rangEnTerminale,age,annee
20201571,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,19.0,2020
20201577,F,IVOIRIENNE,D,BIEN,NON,2,17.0,2020
20201586,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,24.0,2020
20201596,M,IVOIRIENNE,F3,ASSEZ-BIEN,NON,2,20.0,2020
20201599,F,IVOIRIENNE,D,BIEN,NON,1,18.0,2020
20201606,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,17.0,2020
20201607,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,7,18.0,2020
20201618,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,17.0,2020
20201622,M,IVOIRIENNE,C,BIEN,OUI,1,20.0,2020
20201623,M,IVOIRIENNE,C,BIEN,NON,1,17.0,2020
20201645,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20201660,M,IVOIRIENNE,D,BIEN,NON,1,19.0,2020
20201675,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,20.0,2020
20201677,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,10,19.0,2020
20201682,M,IVOIRIENNE,D,BIEN,NON,3,18.0,2020
20201690,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,18.0,2020
20201694,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20201695,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,18.0,2020
20201708,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,18.0,2020
20201718,F,IVOIRIENNE,D,BIEN,NON,2,18.0,2020
20201727,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,18.0,2020
20201734,M,IVOIRIENNE,D,BIEN,OUI,2,20.0,2020
20201737,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,20.0,2020
20201738,M,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20201739,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,3,20.0,2020
20201748,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,10,17.0,2020
20201749,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,20.0,2020
20201750,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,20.0,2020
20201754,M,IVOIRIENNE,C,PASSABLE,NON,1,18.0,2020
20201758,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,18.0,2020
20201759,M,IVOIRIENNE,C,BIEN,NON,1,16.0,2020
20201763,M,IVOIRIENNE,C,BIEN,NON,1,18.0,2020
20201767,M,IVOIRIENNE,BT CONTROLE QUALITE,PASSABLE,NON,11,24.0,2020
20201773,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,3,19.0,2020
20201789,M,IVOIRIENNE,A1,BIEN,NON,1,18.0,2020
20201796,M,IVOIRIENNE,C,PASSABLE,NON,6,18.0,2020
20201797,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,17.0,2020
20201799,F,IVOIRIENNE,C,BIEN,NON,5,18.0,2020
20201813,M,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20201822,M,IVOIRIENNE,C,BIEN,NON,2,17.0,2020
20201823,F,IVOIRIENNE,D,BIEN,OUI,5,19.0,2020
20201824,M,IVOIRIENNE,F3,PASSABLE,NON,15,21.0,2020
20201837,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,27,17.0,2020
20201840,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,21.0,2020
20201848,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,19.0,2020
20201849,M,IVOIRIENNE,D,BIEN,NON,1,19.0,2020
20201850,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,18.0,2020
20201864,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2020
20201868,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,22,19.0,2020
20201869,F,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,1,22.0,2020
20201877,M,IVOIRIENNE,C,PASSABLE,NON,6,22.0,2020
20201902,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,3,19.0,2020
20201913,M,IVOIRIENNE,E,PASSABLE,NON,5,18.0,2020
20201917,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,2,20.0,2020
20201928,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20201940,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,1,21.0,2020
20201951,M,IVOIRIENNE,E,PASSABLE,OUI,6,19.0,2020
20201954,F,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20201976,F,IVOIRIENNE,D,BIEN,NON,1,18.0,2020
20201995,M,IVOIRIENNE,F3,ASSEZ-BIEN,OUI,1,23.0,2020
20202001,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,10,17.0,2020
20202009,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,11,18.0,2020
20202017,M,IVOIRIENNE,B,PASSABLE,OUI,1,18.0,2020
20202021,M,IVOIRIENNE,C,PASSABLE,NON,2,19.0,2020
20202022,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,19.0,2020
20202026,F,IVOIRIENNE,C,BIEN,NON,7,18.0,2020
20202041,M,IVOIRIENNE,F4,PASSABLE,NON,3,18.0,2020
20202075,F,IVOIRIENNE,B,PASSABLE,NON,1,18.0,2020
20202087,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,20.0,2020
20202088,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,18.0,2020
20202091,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,22,17.0,2020
20202092,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,17.0,2020
20202093,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,17.0,2020
20202107,M,IVOIRIENNE,F7,PASSABLE,NON,14,19.0,2020
20202126,F,IVOIRIENNE,ES,ASSEZ-BIEN,NON,3,20.0,2020
20202135,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,1,21.0,2020
20202136,F,IVOIRIENNE,C,BIEN,NON,2,17.0,2020
20202138,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,22,17.0,2020
20202139,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,21.0,2020
20202142,M,IVOIRIENNE,D,BIEN,NON,2,18.0,2020
20202158,M,IVOIRIENNE,D,BIEN,OUI,3,19.0,2020
20202174,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20202184,M,IVOIRIENNE,C,BIEN,NON,1,16.0,2020
20202186,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,7,18.0,2020
20202188,F,IVOIRIENNE,A1,BIEN,NON,1,19.0,2020
20202203,M,IVOIRIENNE,C,PASSABLE,OUI,1,21.0,2020
20202208,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,4,20.0,2020
20202215,M,IVOIRIENNE,F4,ASSEZ-BIEN,OUI,1,19.0,2020
20202233,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,11,18.0,2020
20202234,M,IVOIRIENNE,E,PASSABLE,OUI,1,19.0,2020
20202235,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2020
20202255,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,20.0,2020
20202262,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,16.0,2020
20202268,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,18.0,2020
20202291,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,20.0,2020
20202302,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20202326,M,IVOIRIENNE,D,BIEN,NON,1,19.0,2020
20202357,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,1,20.0,2020
20202364,M,IVOIRIENNE,D,BIEN,NON,21,18.0,2020
20202394,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20202395,M,IVOIRIENNE,G2,PASSABLE,NON,1,18.0,2020
20202396,F,IVOIRIENNE,C,PASSABLE,NON,1,18.0,2020
20202399,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,24.0,2020
20202405,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20202409,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,17.0,2020
20202417,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,18.0,2020
20202418,M,IVOIRIENNE,F1,PASSABLE,NON,4,18.0,2020
20202444,M,IVOIRIENNE,B,PASSABLE,NON,2,21.0,2020
20202445,M,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20202450,F,IVOIRIENNE,C,BIEN,NON,4,19.0,2020
20202454,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,18.0,2020
20202467,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,19.0,2020
20202471,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,19.0,2020
20202477,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,15,18.0,2020
20202492,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,12,18.0,2020
20202497,M,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20202502,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,19.0,2020
20202507,M,IVOIRIENNE,G2,BIEN,NON,14,21.0,2020
20202510,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,20.0,2020
20202525,M,IVOIRIENNE,D,BIEN,NON,2,18.0,2020
20202530,M,IVOIRIENNE,C,BIEN,NON,7,18.0,2020
20202535,F,IVOIRIENNE,G2,BIEN,NON,9,17.0,2020
20202539,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,17.0,2020
20202545,F,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20202553,M,IVOIRIENNE,E,ASSEZ-BIEN,NON,7,18.0,2020
20202566,M,IVOIRIENNE,D,BIEN,NON,2,18.0,2020
20202571,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,17.0,2020
20202573,M,IVOIRIENNE,F3,BIEN,NON,1,19.0,2020
20202574,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,18.0,2020
20202577,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20202584,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,18.0,2020
20202587,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,17.0,2020
20202600,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,20.0,2020
20202616,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,17.0,2020
20202630,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20202633,M,IVOIRIENNE,C,BIEN,NON,8,18.0,2020
20202635,M,IVOIRIENNE,F3,PASSABLE,NON,22,20.0,2020
20202638,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20202640,M,IVOIRIENNE,F4,PASSABLE,NON,4,19.0,2020
20202641,M,IVOIRIENNE,F4,PASSABLE,NON,12,23.0,2020
20202652,M,IVOIRIENNE,C,BIEN,NON,1,17.0,2020
20202670,M,IVOIRIENNE,F3,PASSABLE,NON,4,19.0,2020
20202694,F,IVOIRIENNE,D,BIEN,NON,9,18.0,2020
20202695,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,9,18.0,2020
20202700,F,IVOIRIENNE,D,TRES BIEN,OUI,1,20.0,2020
20202703,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,20.0,2020
20202712,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,7,18.0,2020
20202720,M,IVOIRIENNE,D,BIEN,OUI,2,20.0,2020
20202737,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,19.0,2020
20202745,M,IVOIRIENNE,F4,PASSABLE,NON,29,23.0,2020
20202752,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,11,18.0,2020
20202761,M,IVOIRIENNE,D,PASSABLE,NON,1,18.0,2020
20202793,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,16.0,2020
20202804,F,IVOIRIENNE,D,TRES BIEN,NON,3,17.0,2020
20202811,M,IVOIRIENNE,F2,BIEN,NON,6,18.0,2020
20202816,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20202835,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,20.0,2020
20202842,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20202846,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20202851,M,IVOIRIENNE,C,PASSABLE,NON,2,20.0,2020
20202852,F,IVOIRIENNE,F2,BIEN,NON,1,18.0,2020
20202853,M,IVOIRIENNE,C,PASSABLE,NON,5,19.0,2020
20202860,F,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20202876,F,NIGERIANNE,D,ASSEZ-BIEN,NON,3,18.0,2020
20202884,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,19.0,2020
20202910,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,19.0,2020
20202921,F,IVOIRIENNE,C,PASSABLE,NON,3,18.0,2020
20202938,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20202950,M,IVOIRIENNE,D,BIEN,OUI,1,22.0,2020
20202966,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20202975,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,22.0,2020
20202981,M,IVOIRIENNE,D,BIEN,NON,14,18.0,2020
20202997,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20202999,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,19.0,2020
20203010,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20203012,F,IVOIRIENNE,D,BIEN,NON,2,19.0,2020
20203030,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,14,20.0,2020
20203050,M,BURKINABE,D,BIEN,NON,4,18.0,2020
20203051,M,IVOIRIENNE,C,BIEN,NON,5,18.0,2020
20203057,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20203076,F,IVOIRIENNE,C,BIEN,NON,1,18.0,2020
20203106,M,IVOIRIENNE,F3,PASSABLE,NON,3,19.0,2020
20203110,F,IVOIRIENNE,F3,PASSABLE,NON,4,19.0,2020
20203115,M,IVOIRIENNE,F3,PASSABLE,NON,13,21.0,2020
20203116,M,IVOIRIENNE,D,BIEN,NON,3,20.0,2020
20203119,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2020
20203120,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,19.0,2020
20203134,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,18.0,2020
20203170,M,IVOIRIENNE,C,BIEN,NON,10,18.0,2020
20203194,M,IVOIRIENNE,C,PASSABLE,NON,6,19.0,2020
20203195,M,IVOIRIENNE,F1,PASSABLE,NON,3,19.0,2020
20203201,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,18.0,2020
20203214,M,IVOIRIENNE,C,PASSABLE,NON,4,18.0,2020
20203235,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2020
20203238,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,32,18.0,2020
20203245,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,17.0,2020
20203250,M,IVOIRIENNE,D,BIEN,NON,3,18.0,2020
20203261,M,IVOIRIENNE,D,BIEN,OUI,3,19.0,2020
20203278,M,IVOIRIENNE,C,PASSABLE,NON,3,17.0,2020
20203286,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20203330,F,IVOIRIENNE,D,BIEN,OUI,1,18.0,2020
20203363,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,4,19.0,2020
20203367,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,5,19.0,2020
20203371,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,19.0,2020
20203379,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,17.0,2020
20203391,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,17.0,2020
20203397,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20203410,M,IVOIRIENNE,C,PASSABLE,OUI,3,21.0,2020
20203414,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,19.0,2020
20203415,F,IVOIRIENNE,C,BIEN,OUI,5,18.0,2020
20203424,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,17.0,2020
20203440,M,IVOIRIENNE,D,BIEN,OUI,1,20.0,2020
20203448,F,IVOIRIENNE,C,PASSABLE,OUI,8,20.0,2020
20203454,M,IVOIRIENNE,F2,BIEN,NON,5,19.0,2020
20203458,M,IVOIRIENNE,C,BIEN,NON,14,19.0,2020
20203493,M,IVOIRIENNE,F1,PASSABLE,NON,4,20.0,2020
20203515,F,IVOIRIENNE,F1,PASSABLE,NON,11,17.0,2020
20203529,M,IVOIRIENNE,D,BIEN,NON,8,17.0,2020
20203577,M,IVOIRIENNE,C,PASSABLE,NON,9,19.0,2020
20203584,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,20.0,2020
20203598,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,2,18.0,2020
20203643,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,13,19.0,2020
20203648,M,IVOIRIENNE,D,BIEN,NON,1,18.0,2020
20203675,M,IVOIRIENNE,D,BIEN,NON,4,17.0,2020
20203686,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,1,20.0,2020
20203700,M,IVOIRIENNE,C,BIEN,NON,4,18.0,2020
20203703,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,22.0,2020
20203708,M,IVOIRIENNE,D,BIEN,OUI,2,19.0,2020
20203711,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,18.0,2020
20203739,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,17.0,2020
20203741,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,9,18.0,2020
20203744,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,19.0,2020
20203776,F,IVOIRIENNE,D,BIEN,OUI,1,20.0,2020
20203781,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2020
20203786,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,14,18.0,2020
20203787,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,18.0,2020
20203788,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,7,20.0,2020
20203799,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,5,19.0,2020
20203801,M,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20203802,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,19.0,2020
20203814,M,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20203816,F,IVOIRIENNE,D,BIEN,NON,3,18.0,2020
20203821,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,20,19.0,2020
20203825,M,IVOIRIENNE,D,BIEN,NON,3,18.0,2020
20203838,M,IVOIRIENNE,C,BIEN,NON,1,18.0,2020
20203844,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,36,20.0,2020
20203848,M,IVOIRIENNE,D,BIEN,NON,29,18.0,2020
20203852,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,21.0,2020
20203859,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,18.0,2020
20203861,M,IVOIRIENNE,D,BIEN,OUI,3,20.0,2020
20203877,F,IVOIRIENNE,D,BIEN,NON,6,18.0,2020
20203882,M,IVOIRIENNE,F7,PASSABLE,NON,2,17.0,2020
20203898,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,19.0,2020
20203903,M,IVOIRIENNE,D,BIEN,NON,2,17.0,2020
20203904,M,IVOIRIENNE,F3,PASSABLE,OUI,5,20.0,2020
20203909,M,IVOIRIENNE,A1,BIEN,NON,1,19.0,2020
20203917,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,14,17.0,2020
20203925,M,IVOIRIENNE,D,BIEN,OUI,2,20.0,2020
20203936,F,IVOIRIENNE,D,BIEN,NON,8,19.0,2020
20203960,M,IVOIRIENNE,F2,ASSEZ-BIEN,NON,10,17.0,2020
20203974,F,IVOIRIENNE,B,PASSABLE,OUI,9,20.0,2020
20203991,F,IVOIRIENNE,F3,PASSABLE,NON,10,19.0,2020
20204063,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,19.0,2020
20204075,F,IVOIRIENNE,C,BIEN,OUI,17,18.0,2020
20204076,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,8,18.0,2020
20204077,M,IVOIRIENNE,D,BIEN,NON,1,18.0,2020
20204092,M,IVOIRIENNE,D,BIEN,NON,7,18.0,2020
20204114,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,19.0,2020
20204115,M,IVOIRIENNE,C,PASSABLE,NON,1,18.0,2020
20204127,M,IVOIRIENNE,F1,ASSEZ-BIEN,OUI,1,21.0,2020
20204191,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,20.0,2020
20204200,F,IVOIRIENNE,D,BIEN,NON,3,18.0,2020
20204204,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20204210,M,IVOIRIENNE,D,BIEN,NON,1,19.0,2020
20204252,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,18.0,2020
20204306,M,IVOIRIENNE,D,BIEN,NON,2,18.0,2020
20204360,M,IVOIRIENNE,F1,PASSABLE,NON,13,21.0,2020
20204371,M,IVOIRIENNE,D,BIEN,OUI,1,21.0,2020
20204406,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,20,18.0,2020
20204424,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,5,17.0,2020
20204439,M,IVOIRIENNE,C,PASSABLE,NON,8,18.0,2020
20204441,F,IVOIRIENNE,C,PASSABLE,NON,5,19.0,2020
20204474,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,25,18.0,2020
20204477,M,IVOIRIENNE,C,PASSABLE,NON,29,19.0,2020
20204483,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,19.0,2020
20204484,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,17.0,2020
20204504,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20204530,M,IVOIRIENNE,D,BIEN,NON,3,18.0,2020
20204582,M,IVOIRIENNE,D,BIEN,NON,2,18.0,2020
20204623,M,IVOIRIENNE,F1,PASSABLE,NON,18,20.0,2020
20204637,M,IVOIRIENNE,D,BIEN,NON,1,18.0,2020
20204641,M,IVOIRIENNE,F2,BIEN,NON,8,18.0,2020
20204678,M,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20204685,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20204688,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,2,18.0,2020
20204690,M,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20204693,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,16.0,2020
20204738,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,19.0,2020
20204750,M,IVOIRIENNE,F1,ASSEZ-BIEN,NON,6,22.0,2020
20204763,M,IVOIRIENNE,F1,PASSABLE,NON,8,18.0,2020
20204779,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20204785,M,IVOIRIENNE,F1,PASSABLE,NON,3,20.0,2020
20204800,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,20.0,2020
20204820,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,18.0,2020
20204822,M,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20204824,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2020
20204834,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2020
20204854,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,18.0,2020
20204862,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,10,20.0,2020
20204899,M,IVOIRIENNE,D,BIEN,NON,1,17.0,2020
20204947,M,IVOIRIENNE,D,BIEN,NON,7,19.0,2020
20204982,M,IVOIRIENNE,C,PASSABLE,NON,9,18.0,2020
20204986,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2020
20205006,F,IVOIRIENNE,G2,PASSABLE,NON,1,21.0,2020
20205043,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20205054,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,19.0,2020
20205060,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2020
20205070,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,18.0,2020
20205081,M,IVOIRIENNE,C,PASSABLE,NON,1,20.0,2020
20205088,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20205093,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,18.0,2020
20205098,F,IVOIRIENNE,D,TRES BIEN,NON,7,19.0,2020
20205117,M,IVOIRIENNE,C,BIEN,OUI,6,18.0,2020
20205189,M,BURKINABE,C,BIEN,NON,9,19.0,2020
20205285,M,IVOIRIENNE,C,BIEN,OUI,5,18.0,2020
20205294,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,2,18.0,2020
20205314,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,17.0,2020
20205318,F,IVOIRIENNE,B,ASSEZ-BIEN,NON,1,18.0,2020
20205328,F,IVOIRIENNE,D,BIEN,OUI,1,21.0,2020
20205412,F,IVOIRIENNE,D,BIEN,OUI,1,19.0,2020
20205443,F,IVOIRIENNE,C,PASSABLE,NON,2,19.0,2020
20205448,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,18.0,2020
20205462,M,IVOIRIENNE,BT CHANTIER GROS OEUVRE,ASSEZ-BIEN,NON,1,20.0,2020
20205475,M,BURKINABE,D,ASSEZ-BIEN,NON,3,21.0,2020
20205532,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2020
20205537,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,17.0,2020
20205602,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,11,17.0,2020
20205619,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,19.0,2020
20205656,M,IVOIRIENNE,C,BIEN,NON,1,19.0,2020
20205662,M,BENINOISE,C,ASSEZ-BIEN,NON,1,18.0,2020
20205675,M,IVOIRIENNE,C,PASSABLE,NON,2,16.0,2020
20205698,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2020
20205725,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,17.0,2020
20205738,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,19.0,2020
20205750,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,11,16.0,2020
20205757,F,BURKINABE,C,ASSEZ-BIEN,NON,11,18.0,2020
20205761,F,IVOIRIENNE,A1,BIEN,NON,8,19.0,2020
20205762,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,16,18.0,2020
20205779,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,16,16.0,2020
20205781,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,18.0,2020
20205808,F,IVOIRIENNE,D,BIEN,NON,1,18.0,2020
20205812,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,21.0,2020
